Scientific Name,Lat/Long,Longitude,Observation Link (if user clicks on detailed map observation)
Abaeis nicippe,33.9319,-117.670555,https://www.butterfliesandmoths.org/sighting_details/466322
Abaeis nicippe,36.000595,-118.133972,https://www.butterfliesandmoths.org/sighting_details/471228
Abaeis nicippe,36.000595,-118.133972,https://www.butterfliesandmoths.org/sighting_details/471229
Abaeis nicippe,33.796928,-117.852005,https://www.butterfliesandmoths.org/sighting_details/478151
Abaeis nicippe,34.872726,-120.428596,https://www.butterfliesandmoths.org/sighting_details/482823
Abaeis nicippe,34.872726,-120.428596,https://www.butterfliesandmoths.org/sighting_details/482824
Abaeis nicippe,32.8600148,-117.2124919,https://www.butterfliesandmoths.org/sighting_details/746354
Abaeis nicippe,33.399991,-117.5994,https://www.butterfliesandmoths.org/sighting_details/938949
Abaeis nicippe,33.399991,-117.5994,https://www.butterfliesandmoths.org/sighting_details/939025
Abaeis nicippe,33.018955548206,-116.42074584961,https://www.butterfliesandmoths.org/sighting_details/939153
Abaeis nicippe,33.980378117019,-116.01493835449,https://www.butterfliesandmoths.org/sighting_details/939625
Abaeis nicippe,33.980235770303,-116.01511001587,https://www.butterfliesandmoths.org/sighting_details/939626
Abaeis nicippe,33.013629740354,-116.44975662231,https://www.butterfliesandmoths.org/sighting_details/940053
Abaeis nicippe,33.399991,-117.5994,https://www.butterfliesandmoths.org/sighting_details/940059
Abaeis nicippe,33.399991,-117.5994,https://www.butterfliesandmoths.org/sighting_details/940081
Abaeis nicippe,33.548941677533,-117.37810134887,https://www.butterfliesandmoths.org/sighting_details/943030
Abaeis nicippe,33.712369653013,-115.76209950301,https://www.butterfliesandmoths.org/sighting_details/1028818
Abaeis nicippe,35.655247990634,-117.65790382884,https://www.butterfliesandmoths.org/sighting_details/1050753
Abaeis nicippe,34.515683,-117.241388,https://www.butterfliesandmoths.org/sighting_details/1069499
Abaeis nicippe,33.9696477,-117.3194103,https://www.butterfliesandmoths.org/sighting_details/1078049
Abaeis nicippe,33.2602214,-116.434307,https://www.butterfliesandmoths.org/sighting_details/1113986
Abaeis nicippe,33.0328241,-116.4041812,https://www.butterfliesandmoths.org/sighting_details/1115989
Abagrotis denticulata,35.635580495275,-120.54388582706,https://www.butterfliesandmoths.org/sighting_details/715443
Abagrotis denticulata,32.867769873931,-116.41881397989,https://www.butterfliesandmoths.org/sighting_details/1069376
Abagrotis kirkwoodi,33.335119771419,-116.87200329844,https://www.butterfliesandmoths.org/sighting_details/1001133
Abagrotis reedi,35.635591394955,-120.54387241602,https://www.butterfliesandmoths.org/sighting_details/700670
Abagrotis scopeops,32.872041184429,-116.41626051691,https://www.butterfliesandmoths.org/sighting_details/1069374
Abegesta remellalis,33.095442,-117.2499749,https://www.butterfliesandmoths.org/sighting_details/912588
Abegesta remellalis,32.84563388561,-116.99832664822,https://www.butterfliesandmoths.org/sighting_details/1019908
Achyra occidentalis,35.635567415657,-120.54387509823,https://www.butterfliesandmoths.org/sighting_details/727345
Achyra occidentalis,35.635510737287,-120.54388046265,https://www.butterfliesandmoths.org/sighting_details/939430
Achyra occidentalis,33.2100397,-116.5166835,https://www.butterfliesandmoths.org/sighting_details/960396
Achyra occidentalis,32.543461078616,-117.10630636326,https://www.butterfliesandmoths.org/sighting_details/1001153
Achyra occidentalis,32.837602237473,-116.54150293832,https://www.butterfliesandmoths.org/sighting_details/1004443
Achyra rantalis,33.0773384,-116.4382017,https://www.butterfliesandmoths.org/sighting_details/959314
Achyra rantalis,32.837616287255,-116.54147142236,https://www.butterfliesandmoths.org/sighting_details/1001931
Achyra rantalis,33.337370359879,-116.87439582887,https://www.butterfliesandmoths.org/sighting_details/1001983
Achyra rantalis,34.1633045,-118.3841777,https://www.butterfliesandmoths.org/sighting_details/1038618
Achyra rantalis,34.1633045,-118.3841777,https://www.butterfliesandmoths.org/sighting_details/1038873
Achyra rantalis,34.172096213442,-118.39661146557,https://www.butterfliesandmoths.org/sighting_details/1058455
Achyra rantalis,34.172273744211,-118.39665438092,https://www.butterfliesandmoths.org/sighting_details/1059156
Acleris senescens,39.3021191,-123.7947367,https://www.butterfliesandmoths.org/sighting_details/959982
Acossus populi,41.159669900866,-120.26329818222,https://www.butterfliesandmoths.org/sighting_details/1003185
Acrobasis caliginella,32.83758225639,-116.54149220948,https://www.butterfliesandmoths.org/sighting_details/1019522
Acrobasis comptella,32.649399748027,-116.37750924671,https://www.butterfliesandmoths.org/sighting_details/996633
Acrobasis comptella,32.845588817251,-116.99833737707,https://www.butterfliesandmoths.org/sighting_details/1019791
Acrobasis tricolorella,35.635504196249,-120.54383217822,https://www.butterfliesandmoths.org/sighting_details/938581
Acrobasis tricolorella,32.837616172503,-116.54147276347,https://www.butterfliesandmoths.org/sighting_details/1001773
Acrolophus cockerelli,32.647200555978,-116.93111637601,https://www.butterfliesandmoths.org/sighting_details/1000740
Acrolophus cockerelli,32.845597830924,-116.99824081753,https://www.butterfliesandmoths.org/sighting_details/1019782
Acrolophus kearfotti,32.845669341716,-116.99831591938,https://www.butterfliesandmoths.org/sighting_details/995956
Acrolophus kearfotti,32.88780619983,-116.83447160229,https://www.butterfliesandmoths.org/sighting_details/1001151
Acrolophus kearfotti,32.837613413592,-116.54147142238,https://www.butterfliesandmoths.org/sighting_details/1001791
Acrolophus kearfotti,32.845624871939,-116.99827300405,https://www.butterfliesandmoths.org/sighting_details/1019786
Acrolophus kearfotti,32.845685714194,-116.99835347032,https://www.butterfliesandmoths.org/sighting_details/1019888
Acrolophus kearfotti,32.845642899278,-116.99831591939,https://www.butterfliesandmoths.org/sighting_details/1019929
Acrolophus pyramellus,33.5844681,-116.4569449,https://www.butterfliesandmoths.org/sighting_details/995716
Acrolophus pyramellus,33.102274426169,-116.4843678131,https://www.butterfliesandmoths.org/sighting_details/999982
Acrolophus pyramellus,32.837614031416,-116.54146605794,https://www.butterfliesandmoths.org/sighting_details/1001800
Acrolophus variabilis,33.170521,-117.247102,https://www.butterfliesandmoths.org/sighting_details/1071485
Acronicta brumosa ,32.872077228368,-116.41627124574,https://www.butterfliesandmoths.org/sighting_details/1069382
Acronicta dactylina,41.27075505252,-123.34089338779,https://www.butterfliesandmoths.org/sighting_details/743171
Acronicta impleta,38.040424,-120.348417,https://www.butterfliesandmoths.org/sighting_details/543280
Acronicta interrupta,32.924719776658,-116.48218295225,https://www.butterfliesandmoths.org/sighting_details/1004430
Acronicta lupini,38.939926,-119.9771868,https://www.butterfliesandmoths.org/sighting_details/974990
Acronicta marmorata,35.635560875847,-120.54388046265,https://www.butterfliesandmoths.org/sighting_details/727578
Acronicta marmorata,33.33736617798,-116.87436900677,https://www.butterfliesandmoths.org/sighting_details/1001977
Acronicta marmorata,32.924827844137,-116.4822258676,https://www.butterfliesandmoths.org/sighting_details/1004434
Adaina ambrosiae,37.164214,-118.29286,https://www.butterfliesandmoths.org/sighting_details/983921
Adaina ambrosiae,37.8883952,-122.2965778,https://www.butterfliesandmoths.org/sighting_details/1046430
Adela eldorada,36.186104434556,-121.52183532715,https://www.butterfliesandmoths.org/sighting_details/534556
Adela flammeusella,37.489978525672,-119.94237899781,https://www.butterfliesandmoths.org/sighting_details/763956
Adela flammeusella,37.889122,-121.935378,https://www.butterfliesandmoths.org/sighting_details/763957
Adela trigrapha,37.909838350993,-121.95013046264,https://www.butterfliesandmoths.org/sighting_details/702401
Adela trigrapha,35.460342246332,-120.32602071762,https://www.butterfliesandmoths.org/sighting_details/706618
Adela trigrapha,35.633230489546,-120.54625153541,https://www.butterfliesandmoths.org/sighting_details/706619
Adela trigrapha,35.633465929227,-120.54552733898,https://www.butterfliesandmoths.org/sighting_details/706630
Adela trigrapha,35.63318906953,-120.54626762867,https://www.butterfliesandmoths.org/sighting_details/706849
Adela trigrapha,37.018125816501,-119.45647537708,https://www.butterfliesandmoths.org/sighting_details/854239
Adela trigrapha,37.1909317,-121.918866,https://www.butterfliesandmoths.org/sighting_details/1039908
Adelpha californica,38.891022,-120.029457,https://www.butterfliesandmoths.org/sighting_details/454723
Adelpha californica,34.207546,-117.675789,https://www.butterfliesandmoths.org/sighting_details/454725
Adelpha californica,34.207546,-117.675789,https://www.butterfliesandmoths.org/sighting_details/454726
Adelpha californica,36.624371,-118.953606,https://www.butterfliesandmoths.org/sighting_details/458051
Adelpha californica,38.370907,-119.852623,https://www.butterfliesandmoths.org/sighting_details/461859
Adelpha californica,35.216034,-118.555122,https://www.butterfliesandmoths.org/sighting_details/475455
Adelpha californica,35.216034,-118.555122,https://www.butterfliesandmoths.org/sighting_details/475456
Adelpha californica,34.822845,-118.961861,https://www.butterfliesandmoths.org/sighting_details/475457
Adelpha californica,35.714874,-118.306892,https://www.butterfliesandmoths.org/sighting_details/475458
Adelpha californica,35.565941,-118.567406,https://www.butterfliesandmoths.org/sighting_details/475460
Adelpha californica,35.883724,-118.641975,https://www.butterfliesandmoths.org/sighting_details/475475
Adelpha californica,33.9319,-117.670555,https://www.butterfliesandmoths.org/sighting_details/475513
Adelpha californica,34.660526,-118.723541,https://www.butterfliesandmoths.org/sighting_details/475520
Adelpha californica,34.801868,-119.066582,https://www.butterfliesandmoths.org/sighting_details/475539
Adelpha californica,38.660797,-121.347031,https://www.butterfliesandmoths.org/sighting_details/475550
Adelpha californica,34.660526,-118.723541,https://www.butterfliesandmoths.org/sighting_details/475557
Adelpha californica,34.660526,-118.723541,https://www.butterfliesandmoths.org/sighting_details/475569
Adelpha californica,36.624371,-118.953606,https://www.butterfliesandmoths.org/sighting_details/475572
Adelpha californica,34.607735,-118.561699,https://www.butterfliesandmoths.org/sighting_details/475575
Adelpha californica,34.660526,-118.723541,https://www.butterfliesandmoths.org/sighting_details/475576
Adelpha californica,36.449448,-121.688225,https://www.butterfliesandmoths.org/sighting_details/475587
Adelpha californica,35.765957,-118.709892,https://www.butterfliesandmoths.org/sighting_details/475600
Adelpha californica,35.848881,-117.938095,https://www.butterfliesandmoths.org/sighting_details/476190
Adelpha californica,33.788151,-117.66066,https://www.butterfliesandmoths.org/sighting_details/478331
Adelpha californica,33.788151,-117.66066,https://www.butterfliesandmoths.org/sighting_details/478332
Adelpha californica,33.788151,-117.66066,https://www.butterfliesandmoths.org/sighting_details/478333
Adelpha californica,33.653412,-117.556992,https://www.butterfliesandmoths.org/sighting_details/478336
Adelpha californica,38.291595,-122.023254,https://www.butterfliesandmoths.org/sighting_details/480928
Adelpha californica,37.421702,-122.207537,https://www.butterfliesandmoths.org/sighting_details/509719
Adelpha californica,37.1657737,-122.2256803,https://www.butterfliesandmoths.org/sighting_details/528112
Adelpha californica,34.37199096697,-118.44328165054,https://www.butterfliesandmoths.org/sighting_details/545501
Adelpha californica,39.423994603272,-123.28926086426,https://www.butterfliesandmoths.org/sighting_details/545941
Adelpha californica,38.716314037684,-122.97411203384,https://www.butterfliesandmoths.org/sighting_details/549811
Adelpha californica,34.164232841688,-116.87985420227,https://www.butterfliesandmoths.org/sighting_details/551649
Adelpha californica,34.222128962941,-117.68413066864,https://www.butterfliesandmoths.org/sighting_details/552026
Adelpha californica,37.43385745055,-122.34739780426,https://www.butterfliesandmoths.org/sighting_details/615039
Adelpha californica,39.224829,-121.18628,https://www.butterfliesandmoths.org/sighting_details/615326
Adelpha californica,37.4319363,-122.3471926,https://www.butterfliesandmoths.org/sighting_details/617876
Adelpha californica,34.17445,-117.9897878,https://www.butterfliesandmoths.org/sighting_details/687333
Adelpha californica,37.7705963,-119.5107708,https://www.butterfliesandmoths.org/sighting_details/688969
Adelpha californica,33.701492795584,-116.73110961914,https://www.butterfliesandmoths.org/sighting_details/697169
Adelpha californica,38.558233746565,-122.44262695312,https://www.butterfliesandmoths.org/sighting_details/709203
Adelpha californica,39.116005,-120.5933066,https://www.butterfliesandmoths.org/sighting_details/713158
Adelpha californica,34.17445,-117.9897878,https://www.butterfliesandmoths.org/sighting_details/714220
Adelpha californica,33.775294812193,-116.66982650757,https://www.butterfliesandmoths.org/sighting_details/718936
Adelpha californica,39.794820377066,-123.24600219726,https://www.butterfliesandmoths.org/sighting_details/719321
Adelpha californica,32.8294457,-117.0499859,https://www.butterfliesandmoths.org/sighting_details/854393
Adelpha californica,34.115410929642,-117.7161347866,https://www.butterfliesandmoths.org/sighting_details/905808
Adelpha californica,34.0522342,-118.2436849,https://www.butterfliesandmoths.org/sighting_details/909273
Adelpha californica,35.282788104186,-120.40068268776,https://www.butterfliesandmoths.org/sighting_details/910093
Adelpha californica,34.116396881994,-117.7164030075,https://www.butterfliesandmoths.org/sighting_details/910959
Adelpha californica,38.568199997855,-120.16416549682,https://www.butterfliesandmoths.org/sighting_details/911466
Adelpha californica,36.313504193993,-121.57136499882,https://www.butterfliesandmoths.org/sighting_details/917454
Adelpha californica,36.8878548,-118.5551477,https://www.butterfliesandmoths.org/sighting_details/927472
Adelpha californica,38.991729197197,-121.14095896483,https://www.butterfliesandmoths.org/sighting_details/936666
Adelpha californica,37.0114788,-121.906188,https://www.butterfliesandmoths.org/sighting_details/936954
Adelpha californica,38.016278308643,-122.68498599529,https://www.butterfliesandmoths.org/sighting_details/937880
Adelpha californica,37.74852350758,-119.58753883839,https://www.butterfliesandmoths.org/sighting_details/938718
Adelpha californica,40.469216723017,-121.66019439697,https://www.butterfliesandmoths.org/sighting_details/939422
Adelpha californica,32.9765292,-116.5815983,https://www.butterfliesandmoths.org/sighting_details/939809
Adelpha californica,33.610857676195,-117.42659568786,https://www.butterfliesandmoths.org/sighting_details/939885
Adelpha californica,38.383112951049,-122.87764906883,https://www.butterfliesandmoths.org/sighting_details/940278
Adelpha californica,40.314892081334,-124.28336262703,https://www.butterfliesandmoths.org/sighting_details/940722
Adelpha californica,32.9765292,-116.5815983,https://www.butterfliesandmoths.org/sighting_details/941149
Adelpha californica,38.457688710824,-122.56935596466,https://www.butterfliesandmoths.org/sighting_details/942897
Adelpha californica,41.4139431,-123.1034318,https://www.butterfliesandmoths.org/sighting_details/959783
Adelpha californica,34.150236497351,-117.77493436876,https://www.butterfliesandmoths.org/sighting_details/960094
Adelpha californica,34.6928653,-120.0411079,https://www.butterfliesandmoths.org/sighting_details/960763
Adelpha californica,34.6099379,-120.0665236,https://www.butterfliesandmoths.org/sighting_details/960764
Adelpha californica,34.049637820599,-118.75356513123,https://www.butterfliesandmoths.org/sighting_details/975114
Adelpha californica,38.054450026917,-120.47704073643,https://www.butterfliesandmoths.org/sighting_details/979438
Adelpha californica,34.14512858682,-117.72394850602,https://www.butterfliesandmoths.org/sighting_details/1000505
Adelpha californica,34.110738,-117.7139132,https://www.butterfliesandmoths.org/sighting_details/1002654
Adelpha californica,38.420053,-120.6981433,https://www.butterfliesandmoths.org/sighting_details/1003255
Adelpha californica,34.113079451326,-117.71391073952,https://www.butterfliesandmoths.org/sighting_details/1013664
Adelpha californica,35.424041042083,-120.74446233964,https://www.butterfliesandmoths.org/sighting_details/1020590
Adelpha californica,35.424038583181,-120.74458840346,https://www.butterfliesandmoths.org/sighting_details/1020591
Adelpha californica,34.163459805646,-118.8819685862,https://www.butterfliesandmoths.org/sighting_details/1028544
Adelpha californica,37.188133523577,-121.42759147145,https://www.butterfliesandmoths.org/sighting_details/1039675
Adelpha californica,37.1909317,-121.918866,https://www.butterfliesandmoths.org/sighting_details/1039918
Adelpha californica,36.4909382,-121.2093302,https://www.butterfliesandmoths.org/sighting_details/1050954
Adelpha californica,37.9203403,-121.9415263,https://www.butterfliesandmoths.org/sighting_details/1051224
Adelpha californica,37.3346047,-122.1206658,https://www.butterfliesandmoths.org/sighting_details/1051787
Adelpha californica,35.251190898156,-120.70403876754,https://www.butterfliesandmoths.org/sighting_details/1059936
Adelpha californica,37.3346047,-122.1206658,https://www.butterfliesandmoths.org/sighting_details/1064060
Adelpha californica,34.031760115016,-119.70239195084,https://www.butterfliesandmoths.org/sighting_details/1069087
Adelpha californica,34.215317295759,-118.91911594126,https://www.butterfliesandmoths.org/sighting_details/1076107
Adelpha californica,32.8674653,-116.4187931,https://www.butterfliesandmoths.org/sighting_details/1087574
Adelpha californica,35.593287178256,-118.44497212153,https://www.butterfliesandmoths.org/sighting_details/1090116
Adelpha californica,35.7351952,-118.4149248,https://www.butterfliesandmoths.org/sighting_details/1090200
Adelpha californica,33.1001567,-117.2167076,https://www.butterfliesandmoths.org/sighting_details/1092371
Adelpha californica,39.303271008398,-123.76688660633,https://www.butterfliesandmoths.org/sighting_details/1095774
Adelpha californica,37.734241986768,-119.59336256708,https://www.butterfliesandmoths.org/sighting_details/1098076
Adelpha californica,36.736519002557,-118.96659235511,https://www.butterfliesandmoths.org/sighting_details/1101464
Adelpha californica,35.4436392,-120.8965452,https://www.butterfliesandmoths.org/sighting_details/1102687
Adelpha californica,36.5648852,-118.7731783,https://www.butterfliesandmoths.org/sighting_details/1105284
Adelpha californica,39.300016542219,-123.73126687122,https://www.butterfliesandmoths.org/sighting_details/1105479
Adelpha californica,34.215847349591,-118.91798771303,https://www.butterfliesandmoths.org/sighting_details/1111065
Adelpha californica,34.200882231975,-118.21445095035,https://www.butterfliesandmoths.org/sighting_details/1113202
Adelpha californica,38.3185436,-120.6976797,https://www.butterfliesandmoths.org/sighting_details/1116786
Adelpha californica,37.9600733961144,-122.020672559738,https://www.butterfliesandmoths.org/sighting_details/1120501
Adelpha californica,38.6229656,-120.1957464,https://www.butterfliesandmoths.org/sighting_details/1121396
Adelpha californica,37.1881374036043,-122.325339317321,https://www.butterfliesandmoths.org/sighting_details/1121499
Adelpha californica,34.2951243,-118.014100499999,https://www.butterfliesandmoths.org/sighting_details/1126653
Adelpha californica,34.2205619195496,-118.035049438476,https://www.butterfliesandmoths.org/sighting_details/1127947
Adelpha californica,37.7411414830903,-119.591629694165,https://www.butterfliesandmoths.org/sighting_details/1139439
Adelpha californica,38.5279710395284,-122.757496833801,https://www.butterfliesandmoths.org/sighting_details/1142410
Adelpha californica,38.5706562190125,-122.689583301544,https://www.butterfliesandmoths.org/sighting_details/1142411
Adelpha californica,38.4485542306792,-122.975356578826,https://www.butterfliesandmoths.org/sighting_details/1142412
Adelpha californica,38.7056266178026,-122.755790948867,https://www.butterfliesandmoths.org/sighting_details/1142414
Adelpha californica,38.7058375640133,-122.75564879179,https://www.butterfliesandmoths.org/sighting_details/1142415
Adelpha californica,38.4331877629793,-122.968956828117,https://www.butterfliesandmoths.org/sighting_details/1142416
Adelpha californica,36.6994548588706,-118.91977071762,https://www.butterfliesandmoths.org/sighting_details/1142579
Adelpha californica,38.7123313285545,-122.762174606323,https://www.butterfliesandmoths.org/sighting_details/1144195
Adelpha californica,38.4528214406366,-122.574224174022,https://www.butterfliesandmoths.org/sighting_details/1144196
Adelpha californica,32.8400248,-116.4394502,https://www.butterfliesandmoths.org/sighting_details/1145854
Adelpha californica,39.5414491,-120.9113461,https://www.butterfliesandmoths.org/sighting_details/1148996
Adelpha californica,38.4246133,-122.6161765,https://www.butterfliesandmoths.org/sighting_details/1150595
Adelpha californica,38.3982212607848,-122.825613719965,https://www.butterfliesandmoths.org/sighting_details/1157019
Adelpha californica,38.5789055533879,-123.115663639712,https://www.butterfliesandmoths.org/sighting_details/1158151
Adelpha californica,41.2420633836272,-122.025479193911,https://www.butterfliesandmoths.org/sighting_details/1158435
Adelpha californica,38.6912768057495,-122.791003276388,https://www.butterfliesandmoths.org/sighting_details/1159269
Adelpha californica,39.291630149826,-123.737847275338,https://www.butterfliesandmoths.org/sighting_details/1159704
Adelpha californica,41.5008929569004,-122.853202469148,https://www.butterfliesandmoths.org/sighting_details/1164812
Adelpha californica,41.3866131,-122.429727599999,https://www.butterfliesandmoths.org/sighting_details/1169771
Adelpha californica,36.4906192799981,-121.148600578308,https://www.butterfliesandmoths.org/sighting_details/1172321
Adelpha californica,39.1293075816426,-120.79240322921,https://www.butterfliesandmoths.org/sighting_details/1173189
Adelpha californica,38.7876695285141,-120.179324632048,https://www.butterfliesandmoths.org/sighting_details/1173192
Adelpha californica,36.460286220089,-118.881045246831,https://www.butterfliesandmoths.org/sighting_details/1181552
Adelpha californica,34.1749564,-117.987135099999,https://www.butterfliesandmoths.org/sighting_details/1191148
Adelpha californica,38.5917611287922,-123.319243069659,https://www.butterfliesandmoths.org/sighting_details/1193720
Adelpha californica,39.8455708994314,-121.70510779367,https://www.butterfliesandmoths.org/sighting_details/1193985
Adelphagrotis indeterminata,35.635486757965,-120.54387509823,https://www.butterfliesandmoths.org/sighting_details/758183
Adelphagrotis indeterminata,35.635491117842,-120.54387241602,https://www.butterfliesandmoths.org/sighting_details/758184
Admetovis similaris,35.635567415657,-120.54386973381,https://www.butterfliesandmoths.org/sighting_details/718978
Aethaloida packardaria,32.7582146,-116.4843706,https://www.butterfliesandmoths.org/sighting_details/1019186
Aethes razowskii,32.543422489365,-117.10632782094,https://www.butterfliesandmoths.org/sighting_details/1000747
Aetole extraneella,35.634303042476,-120.54381877184,https://www.butterfliesandmoths.org/sighting_details/758678
Aetole extraneella,35.634320482242,-120.54379731417,https://www.butterfliesandmoths.org/sighting_details/940381
Agathymus stephensi,33.604267,-116.618271,https://www.butterfliesandmoths.org/sighting_details/461882
Agathymus stephensi,32.723122,-117.042847,https://www.butterfliesandmoths.org/sighting_details/477371
Agathymus stephensi,32.675224,-116.103226,https://www.butterfliesandmoths.org/sighting_details/480828
Agathymus stephensi,33.110235872762,-116.4316034317,https://www.butterfliesandmoths.org/sighting_details/936349
Agathymus stephensi,33.014556382065,-116.44790053367,https://www.butterfliesandmoths.org/sighting_details/936353
Agathymus stephensi,33.01283803875,-116.45344734192,https://www.butterfliesandmoths.org/sighting_details/938747
Agathymus stephensi,33.0773384,-116.4382017,https://www.butterfliesandmoths.org/sighting_details/960636
Agathymus stephensi,33.100492,-116.3013267,https://www.butterfliesandmoths.org/sighting_details/1020346
Agathymus stephensi,33.117577745983,-116.38946583044,https://www.butterfliesandmoths.org/sighting_details/1104790
Agathymus stephensi,33.4314206,-116.2277851,https://www.butterfliesandmoths.org/sighting_details/1106246
Agathymus stephensi,33.5700914725966,-116.427783966064,https://www.butterfliesandmoths.org/sighting_details/1144660
Agathymus stephensi,33.5665703576902,-116.432390084472,https://www.butterfliesandmoths.org/sighting_details/1144665
Agathymus stephensi,33.5777979385884,-116.449384560791,https://www.butterfliesandmoths.org/sighting_details/1145435
Agathymus stephensi,33.0140182788101,-116.442010402679,https://www.butterfliesandmoths.org/sighting_details/1146851
Agathymus stephensi,33.0117978788231,-116.447193791601,https://www.butterfliesandmoths.org/sighting_details/1198129
Agathymus stephensi,33.1122976697223,-116.395997849389,https://www.butterfliesandmoths.org/sighting_details/1198146
Aglais milberti,37.314739,-119.054634,https://www.butterfliesandmoths.org/sighting_details/473799
Aglais milberti,37.975872,-120.365578,https://www.butterfliesandmoths.org/sighting_details/473806
Aglais milberti,35.714874,-118.306892,https://www.butterfliesandmoths.org/sighting_details/473843
Aglais milberti,35.565941,-118.567406,https://www.butterfliesandmoths.org/sighting_details/473856
Aglais milberti,35.565941,-118.567406,https://www.butterfliesandmoths.org/sighting_details/473857
Aglais milberti,36.016991,-118.282089,https://www.butterfliesandmoths.org/sighting_details/473866
Aglais milberti,36.016991,-118.282089,https://www.butterfliesandmoths.org/sighting_details/473867
Aglais milberti,36.016991,-118.282089,https://www.butterfliesandmoths.org/sighting_details/473869
Aglais milberti,36.016991,-118.282089,https://www.butterfliesandmoths.org/sighting_details/473870
Aglais milberti,36.016991,-118.282089,https://www.butterfliesandmoths.org/sighting_details/473871
Aglais milberti,35.931587,-118.485107,https://www.butterfliesandmoths.org/sighting_details/473884
Aglais milberti,35.931587,-118.485107,https://www.butterfliesandmoths.org/sighting_details/473886
Aglais milberti,35.962585032745,-118.35453271866,https://www.butterfliesandmoths.org/sighting_details/545271
Aglais milberti,41.988523957596,-120.22999763489,https://www.butterfliesandmoths.org/sighting_details/613505
Aglais milberti,38.018762709254,-119.17062218599,https://www.butterfliesandmoths.org/sighting_details/1038717
Aglais milberti,41.8942144,-121.5132844,https://www.butterfliesandmoths.org/sighting_details/1057838
Aglais milberti,39.071117627949,-120.2097825816,https://www.butterfliesandmoths.org/sighting_details/1092156
Aglais milberti,38.1020358259816,-119.287812709808,https://www.butterfliesandmoths.org/sighting_details/1138246
Aglais milberti,38.048056,-119.265277999999,https://www.butterfliesandmoths.org/sighting_details/1179194
Aglais milberti,36.5824773005072,-118.273423990223,https://www.butterfliesandmoths.org/sighting_details/1188997
Aglossa acallalis,32.837636041786,-116.54147611625,https://www.butterfliesandmoths.org/sighting_details/1001759
Aglossa acallalis,32.647071842241,-116.9312545386,https://www.butterfliesandmoths.org/sighting_details/1001969
Aglossa cacamica,35.635619734116,-120.5440172553,https://www.butterfliesandmoths.org/sighting_details/758961
Aglossa cacamica,32.649414283704,-116.37417735995,https://www.butterfliesandmoths.org/sighting_details/1001129
Aglossa cacamica,32.825420943027,-116.49619260521,https://www.butterfliesandmoths.org/sighting_details/1020043
Aglossa cacamica,37.330378202112,-118.08826270557,https://www.butterfliesandmoths.org/sighting_details/1025563
Aglossa cacamica,32.869774700652,-116.41494556445,https://www.butterfliesandmoths.org/sighting_details/1071756
Aglossa cacamica,32.872068317388,-116.41625500248,https://www.butterfliesandmoths.org/sighting_details/1071757
Aglossa caprealis,33.378897,-117.222618,https://www.butterfliesandmoths.org/sighting_details/941240
Aglossa caprealis,33.170521,-117.247102,https://www.butterfliesandmoths.org/sighting_details/1071528
Aglossa electalis,32.845597830925,-116.99828373289,https://www.butterfliesandmoths.org/sighting_details/1019972
Aglossa electalis,34.028683675943,-117.13874596212,https://www.butterfliesandmoths.org/sighting_details/1071809
Agonopterix alstroemeriana,38.225022290145,-122.2572982553,https://www.butterfliesandmoths.org/sighting_details/1048105
Agonopterix argillacea,32.845642899279,-116.99830519055,https://www.butterfliesandmoths.org/sighting_details/1019978
Agonopterix oregonensis,32.845615858268,-116.99832664823,https://www.butterfliesandmoths.org/sighting_details/1019779
Agraulis vanillae,34.01646,-118.054718,https://www.butterfliesandmoths.org/sighting_details/471621
Agraulis vanillae,33.64587,-117.959946,https://www.butterfliesandmoths.org/sighting_details/478351
Agraulis vanillae,33.826313,-117.782455,https://www.butterfliesandmoths.org/sighting_details/478356
Agraulis vanillae,37.7316843,-122.1409955,https://www.butterfliesandmoths.org/sighting_details/515490
Agraulis vanillae,34.022948,-118.313512,https://www.butterfliesandmoths.org/sighting_details/542840
Agraulis vanillae,37.6818745,-121.7680088,https://www.butterfliesandmoths.org/sighting_details/549900
Agraulis vanillae,33.7028574,-118.0074573,https://www.butterfliesandmoths.org/sighting_details/551648
Agraulis vanillae,32.752704736927,-117.18148469925,https://www.butterfliesandmoths.org/sighting_details/617792
Agraulis vanillae,33.033053441502,-117.09295570851,https://www.butterfliesandmoths.org/sighting_details/671326
Agraulis vanillae,36.94023,-121.739653,https://www.butterfliesandmoths.org/sighting_details/678785
Agraulis vanillae,37.81006,-122.239648,https://www.butterfliesandmoths.org/sighting_details/686333
Agraulis vanillae,33.812528571072,-118.11611384154,https://www.butterfliesandmoths.org/sighting_details/693780
Agraulis vanillae,34.122968,-117.99631,https://www.butterfliesandmoths.org/sighting_details/700126
Agraulis vanillae,34.094527,-118.076667,https://www.butterfliesandmoths.org/sighting_details/701176
Agraulis vanillae,36.924023705179,-121.75015568733,https://www.butterfliesandmoths.org/sighting_details/702771
Agraulis vanillae,37.684723,-122.06753,https://www.butterfliesandmoths.org/sighting_details/709175
Agraulis vanillae,34.033989,-118.000947,https://www.butterfliesandmoths.org/sighting_details/718553
Agraulis vanillae,34.04206296345,-118.42151284218,https://www.butterfliesandmoths.org/sighting_details/728553
Agraulis vanillae,33.958331554152,-118.38589847088,https://www.butterfliesandmoths.org/sighting_details/728639
